Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_005840.LAB	2/11/2025	10:24:42.253	225.087626	222.410797	1.713158	-0.008437	-0.008171	0.002531	-0.172065	0.008835	0.191022	190.013803	177.638275	7.209424	0.035693	0.016958	0.015454	2.135785	2.119796	0.011871	258.186672	210.438385	27.624779	0.421856	0.482949	0.053580	-0.498827	-0.563145	0.070462	0.045305	0.030576	0.047583	1.551103	1.220189	0.262266	190.968323	191.003265	0.035858	1.003221	1.003221	0.000000	225.087626	222.410797	1.713158	190.013803	177.638275	7.209424	2.819632	2.824855	0.003473	3.777349	3.786073	0.006161	85.910744	86.362282	0.524745	4.855525	4.877683	0.102548	-3.307692	-3.300220	0.006810	0.000000	0.000000	0.000000	576.641357	576.643372	0.002534	0.002088	0.002065	0.000036	1528.275391	1374.400635	170.499557	0.626213	0.627323	0.000678
FTIR_005841.LAB	2/11/2025	10:24:55.079	224.672629	222.895676	1.580619	-0.008872	-0.008227	0.002541	0.067843	-0.002587	0.182748	190.272956	180.000458	7.078166	0.027767	0.019368	0.015025	2.139388	2.123735	0.011079	232.285368	213.757568	28.100159	0.474783	0.479591	0.052858	-0.497703	-0.553134	0.072082	0.029378	0.027998	0.046795	1.214520	1.233388	0.257852	191.049622	191.005325	0.038032	1.003221	1.003221	0.000000	224.672629	222.895676	1.580619	190.272956	180.000458	7.078166	2.818384	2.823661	0.003436	3.775587	3.784054	0.005930	86.510124	86.434204	0.485551	4.890146	4.874220	0.101359	-3.309890	-3.300659	0.007311	0.000000	0.000000	0.000000	576.640747	576.642700	0.002279	0.002191	0.002076	0.000054	1495.482422	1368.183960	164.088440	0.626220	0.627131	0.000692
FTIR_005842.LAB	2/11/2025	10:25:07.910	225.687384	223.442917	1.494408	-0.006952	-0.008123	0.002573	0.018213	0.028110	0.152639	192.684595	182.292786	7.105577	0.041799	0.022842	0.015856	2.140387	2.127335	0.009877	184.891906	210.371414	29.439539	0.451238	0.482645	0.049876	-0.561769	-0.546248	0.066963	0.021852	0.029279	0.046392	1.385988	1.270031	0.250006	191.035858	191.006012	0.038567	1.003221	1.003221	0.000000	225.687384	223.442917	1.494408	192.684595	182.292786	7.105577	2.817673	2.822544	0.003381	3.774641	3.782156	0.005555	86.590042	86.410233	0.469502	4.838215	4.881145	0.095570	-3.305495	-3.301758	0.007107	0.000000	0.000000	0.000000	576.642151	576.642090	0.001083	0.002063	0.002077	0.000053	1551.710815	1385.778076	174.118149	0.626157	0.626903	0.000583
FTIR_005843.LAB	2/11/2025	10:25:20.773	226.284804	223.868942	1.644785	-0.006794	-0.007653	0.002303	-0.220305	-0.018566	0.149791	193.264000	184.317581	7.053086	0.045770	0.023560	0.016783	2.138059	2.129454	0.009652	244.711722	217.259720	28.502897	0.467662	0.476852	0.047648	-0.521246	-0.532763	0.054871	-0.035622	0.025708	0.050114	1.267554	1.297641	0.230291	190.984467	191.003769	0.039157	1.003221	1.003221	0.000000	226.284804	223.868942	1.644785	193.264000	184.317581	7.053086	2.816729	2.821446	0.003299	3.773612	3.780408	0.005166	86.789833	86.394241	0.451471	4.990545	4.899839	0.096990	-3.294506	-3.301978	0.006810	0.000000	0.000000	0.000000	576.639282	576.641663	0.001251	0.002087	0.002074	0.000051	2000.991943	1439.653931	261.718842	0.625744	0.626710	0.000617
FTIR_005844.LAB	2/11/2025	10:25:33.574	225.983953	224.266327	1.625713	-0.006113	-0.007701	0.002260	-0.194982	-0.011783	0.138621	195.319087	186.396851	6.909296	0.035092	0.025933	0.016543	2.140894	2.131896	0.009076	207.995485	217.083008	28.559959	0.456504	0.468266	0.041923	-0.525979	-0.532251	0.054913	0.000425	0.011882	0.030854	0.604372	1.236831	0.318624	190.984467	191.006958	0.035683	1.003221	1.003221	0.000000	225.983953	224.266327	1.625713	195.319087	186.396851	6.909296	2.816154	2.820414	0.003163	3.772553	3.778798	0.004808	86.190453	86.334305	0.432506	4.845139	4.879067	0.081598	-3.298901	-3.301978	0.006810	0.000000	0.000000	0.000000	576.639771	576.641235	0.001225	0.002153	0.002084	0.000056	1313.941528	1444.956787	258.208405	0.625636	0.626491	0.000564
FTIR_005845.LAB	2/11/2025	10:25:46.406	226.549497	224.785080	1.409217	-0.011405	-0.008282	0.002402	0.089255	-0.016843	0.133292	196.881805	188.591553	6.324872	0.037850	0.027523	0.016878	2.142408	2.134825	0.006779	258.164603	224.846588	28.066999	0.548454	0.475355	0.049057	-0.592532	-0.524711	0.036202	-0.002496	0.008184	0.030049	1.760119	1.253943	0.343280	190.984467	191.008148	0.034618	1.003221	1.003221	0.000000	226.549497	224.785080	1.409217	196.881805	188.591553	6.324872	2.815762	2.819452	0.002939	3.771105	3.777259	0.004526	86.709915	86.418213	0.413571	4.852063	4.862103	0.064490	-3.309890	-3.302198	0.007046	0.000000	0.000000	0.000000	576.640137	576.640991	0.001185	0.002054	0.002089	0.000051	1525.327637	1448.611938	259.154633	0.625317	0.626312	0.000628
FTIR_005846.LAB	2/11/2025	10:25:59.242	225.703846	225.144867	1.066984	-0.005501	-0.007830	0.002463	-0.134550	-0.043226	0.127124	198.366170	190.580780	5.903345	0.019250	0.026242	0.016981	2.131794	2.135307	0.006315	158.328300	220.501709	34.630615	0.406921	0.471597	0.052967	-0.539640	-0.525371	0.036430	-0.087672	-0.002078	0.042448	2.445585	1.409268	0.484030	190.981277	191.001465	0.032433	1.003221	1.003221	0.000000	225.703846	225.144867	1.066984	198.366170	190.580780	5.903345	2.814537	2.818525	0.002873	3.769885	3.775813	0.004314	86.550079	86.498131	0.341173	5.000931	4.880106	0.075840	-3.316483	-3.302857	0.008079	0.000000	0.000000	0.000000	576.639404	576.640808	0.001276	0.002100	0.002090	0.000051	1370.097900	1433.339478	258.795227	0.625402	0.626152	0.000635
FTIR_005847.LAB	2/11/2025	10:26:12.067	224.945722	225.294403	0.893892	-0.006220	-0.007348	0.002224	0.054405	-0.045910	0.124458	198.549259	192.334030	5.322191	0.033298	0.030330	0.012176	2.148581	2.137580	0.006616	227.361535	217.657761	32.512684	0.541560	0.467923	0.045488	-0.619491	-0.533610	0.047124	0.043640	0.003909	0.044407	1.959881	1.499357	0.495298	190.944199	190.991074	0.032482	1.003221	1.003221	0.000000	224.945722	225.294403	0.893892	198.549259	192.334030	5.322191	2.813954	2.817636	0.002763	3.769536	3.774489	0.003958	86.550079	86.550072	0.299023	4.938614	4.882529	0.077428	-3.314286	-3.304615	0.008493	0.000000	0.000000	0.000000	576.639954	576.640503	0.000956	0.002094	0.002097	0.000045	1445.650513	1473.282593	220.380692	0.625364	0.626000	0.000622
FTIR_005848.LAB	2/11/2025	10:26:24.902	226.340535	225.520355	0.836797	-0.006279	-0.007606	0.001876	-0.059318	-0.046490	0.124511	200.837169	194.073090	4.921659	0.023884	0.030530	0.012038	2.144658	2.139630	0.004966	221.105875	219.128586	32.278545	0.502261	0.471973	0.046666	-0.508837	-0.538464	0.040811	0.068902	0.005495	0.046586	1.976215	1.539122	0.517815	190.997177	190.989532	0.031707	1.003221	1.003221	0.000000	226.340535	225.520355	0.836797	200.837169	194.073090	4.921659	2.813011	2.816723	0.002612	3.768598	3.773217	0.003540	86.070580	86.470154	0.310662	5.025166	4.910918	0.071716	-3.303297	-3.305714	0.007359	0.000000	0.000000	0.000000	576.640442	576.640503	0.000899	0.002056	0.002099	0.000043	1398.529297	1480.875732	215.874023	0.625478	0.625835	0.000495
FTIR_005849.LAB	2/11/2025	10:26:37.739	226.825057	225.808105	0.722884	-0.009010	-0.007558	0.001829	-0.075430	-0.062693	0.115483	205.274984	196.146393	4.826535	0.020269	0.032067	0.008998	2.148905	2.141086	0.005363	220.813362	221.384491	31.434862	0.492694	0.476393	0.046287	-0.518806	-0.538483	0.040801	-0.023595	0.006012	0.046191	1.829401	1.599474	0.512392	190.997177	190.992722	0.030593	1.003221	1.003221	0.000000	226.825057	225.808105	0.722884	205.274984	196.146393	4.826535	2.811726	2.815756	0.002477	3.767433	3.772030	0.003251	86.270370	86.414223	0.288269	5.011318	4.924766	0.076740	-3.303297	-3.306374	0.006730	0.000000	0.000000	0.000000	576.641113	576.640442	0.000913	0.002099	0.002098	0.000043	1328.066040	1495.807373	196.993042	0.625927	0.625746	0.000362
FTIR_005850.LAB	2/11/2025	10:26:50.561	226.412760	225.940628	0.697136	-0.004258	-0.007140	0.002068	-0.079808	-0.053468	0.109294	204.189414	197.563950	4.906300	0.016343	0.030132	0.010140	2.136716	2.141179	0.005268	241.149969	219.680817	29.628443	0.458860	0.480094	0.042789	-0.495580	-0.538158	0.041163	-0.014738	0.000007	0.044382	1.046457	1.549009	0.541698	190.997177	190.995605	0.029374	1.003221	1.003221	0.000000	226.412760	225.940628	0.697136	204.189414	197.563950	4.906300	2.810916	2.814885	0.002495	3.766273	3.770922	0.003122	86.789833	86.502129	0.249043	5.000931	4.939307	0.075934	-3.316483	-3.307253	0.007457	0.000000	0.000000	0.000000	576.641296	576.640442	0.000907	0.002033	0.002093	0.000048	1300.631470	1473.043091	205.781326	0.625779	0.625702	0.000323
FTIR_005851.LAB	2/11/2025	10:27:03.392	226.143701	226.087723	0.536554	-0.001459	-0.006399	0.002630	0.104453	-0.049807	0.114307	203.657242	198.902374	4.505573	0.014834	0.028839	0.011240	2.141516	2.141392	0.005230	176.969035	214.149170	32.076355	0.473327	0.479948	0.042812	-0.539924	-0.542380	0.038640	0.085862	0.005656	0.051551	1.297466	1.557304	0.536618	190.997177	190.990341	0.022543	1.003221	1.003221	0.000000	226.143701	226.087723	0.536554	203.657242	198.902374	4.505573	2.810927	2.814139	0.002447	3.766412	3.770005	0.002941	86.470161	86.498138	0.249221	5.011318	4.951424	0.076880	-3.327472	-3.309011	0.009840	0.000000	0.000000	0.000000	576.639465	576.640259	0.000948	0.002013	0.002075	0.000040	1352.865356	1458.781250	208.970688	0.625487	0.625629	0.000272
FTIR_005852.LAB	2/11/2025	10:27:16.231	226.602965	226.179276	0.538761	-0.008401	-0.006544	0.002703	0.115389	-0.040089	0.124416	203.526912	199.986618	4.132149	0.029243	0.027583	0.010293	2.145459	2.141899	0.005366	226.915922	218.351593	30.533104	0.548338	0.489658	0.046435	-0.721235	-0.558327	0.068725	0.004222	0.003893	0.051236	1.246355	1.543340	0.543346	190.997177	190.986481	0.016327	1.003221	1.003221	0.000000	226.602965	226.179276	0.538761	203.526912	199.986618	4.132149	2.810807	2.813452	0.002304	3.766433	3.769184	0.002633	86.510124	86.490143	0.247220	4.793209	4.946923	0.085119	-3.323077	-3.310769	0.010677	0.000000	0.000000	0.000000	576.638306	576.639893	0.000891	0.002103	0.002079	0.000041	1356.284302	1439.238647	208.451782	0.625377	0.625551	0.000208
FTIR_005853.LAB	2/11/2025	10:27:29.057	226.628938	226.213699	0.556935	-0.010331	-0.006898	0.002959	-0.009590	-0.019018	0.107148	202.313335	200.891541	3.427069	0.048274	0.027834	0.010802	2.145674	2.142661	0.005301	209.668998	214.847321	29.151262	0.524831	0.495375	0.046943	-0.719238	-0.578126	0.083736	-0.051804	0.002275	0.052853	1.277374	1.544323	0.542800	190.997177	190.987762	0.016645	1.003221	1.003221	0.000000	226.628938	226.213699	0.556935	202.313335	200.891541	3.427069	2.810892	2.812869	0.002113	3.766629	3.768486	0.002222	86.629997	86.474167	0.230277	4.845139	4.932383	0.089163	-3.316483	-3.312967	0.009103	0.000000	0.000000	0.000000	576.639954	576.640015	0.000863	0.002100	0.002080	0.000041	1474.306641	1386.570068	73.780853	0.625485	0.625525	0.000197
FTIR_005854.LAB	2/11/2025	10:27:41.886	226.605174	226.275803	0.563073	-0.008733	-0.007160	0.002997	-0.166235	-0.016143	0.102172	208.120581	202.171692	3.504319	0.023361	0.026661	0.010561	2.150772	2.143648	0.005829	219.502858	215.998047	29.077768	0.427676	0.492492	0.050356	-0.780206	-0.603549	0.102610	0.059972	0.008229	0.055888	0.761491	1.560035	0.514084	190.986572	190.987961	0.016612	1.003221	1.003221	0.000000	226.605174	226.275803	0.563073	208.120581	202.171692	3.504319	2.810452	2.812298	0.001885	3.766129	3.767843	0.001805	86.270370	86.482155	0.220517	4.824367	4.930305	0.091629	-3.312088	-3.314286	0.007684	0.000000	0.000000	0.000000	576.642395	576.640259	0.001144	0.002114	0.002076	0.000035	1833.888672	1438.564697	155.197739	0.625755	0.625537	0.000208
FTIR_005855.LAB	2/11/2025	10:27:54.725	226.028229	226.223709	0.559036	-0.010276	-0.007047	0.002836	-0.161195	-0.041188	0.104143	210.310740	203.514587	3.811533	0.014881	0.024364	0.010352	2.143075	2.143715	0.005817	184.075484	208.589111	26.461208	0.457447	0.483392	0.047246	-0.665525	-0.610848	0.104321	-0.008772	0.007602	0.056057	1.150718	1.499094	0.523759	190.922348	190.981750	0.026646	1.003221	1.003221	0.000000	226.028229	226.223709	0.559036	210.310739	203.514587	3.811533	2.809666	2.811689	0.001606	3.765204	3.767253	0.001570	86.869751	86.498138	0.243460	4.865911	4.931690	0.090412	-3.318681	-3.315165	0.007627	0.000000	0.000000	0.000000	576.641479	576.640442	0.001208	0.001970	0.002068	0.000048	1999.350952	1485.967041	235.999191	0.625098	0.625515	0.000242
FTIR_005856.LAB	2/11/2025	10:28:07.548	226.576872	226.310989	0.536549	-0.007485	-0.007245	0.002785	-0.028714	-0.030604	0.098844	208.810855	204.559052	3.672499	0.018021	0.024241	0.010427	2.152577	2.145793	0.004688	215.984338	214.354706	19.714277	0.426487	0.485348	0.044022	-0.547187	-0.611603	0.103774	-0.046877	0.011681	0.049448	0.648014	1.319337	0.468363	190.920883	190.975708	0.032879	1.003221	1.003221	0.000000	226.576872	226.310989	0.536549	208.810855	204.559052	3.672499	2.808995	2.811135	0.001464	3.764091	3.766674	0.001560	86.590042	86.502129	0.244732	5.032090	4.934806	0.093546	-3.331868	-3.316703	0.009293	0.000000	0.000000	0.000000	576.641113	576.640503	0.001175	0.002089	0.002067	0.000048	1123.916504	1461.348877	260.950195	0.625306	0.625506	0.000249
FTIR_005857.LAB	2/11/2025	10:28:20.379	227.392890	226.555710	0.379856	-0.007072	-0.007330	0.002763	0.229734	-0.013071	0.127107	209.741681	205.678299	3.326665	0.024212	0.023332	0.009934	2.157371	2.146672	0.005928	186.776815	210.296265	20.882019	0.549587	0.486151	0.045218	-0.587864	-0.608440	0.103989	0.045060	0.011823	0.049552	1.758061	1.299155	0.441259	190.922470	190.973541	0.035783	1.003221	1.003221	0.000000	227.392890	226.555710	0.379856	209.741681	205.678299	3.326665	2.808381	2.810577	0.001325	3.764310	3.766151	0.001356	85.710953	86.418213	0.348376	5.004394	4.941384	0.096121	-3.325275	-3.317802	0.009619	0.000000	0.000000	0.000000	576.640930	576.640686	0.001159	0.002021	0.002060	0.000049	1666.556763	1483.439453	268.708588	0.625282	0.625497	0.000256
FTIR_005858.LAB	2/11/2025	10:28:33.219	226.943029	226.615967	0.389590	-0.006686	-0.007371	0.002749	-0.073221	-0.014462	0.127744	207.108443	206.305420	2.872790	0.047293	0.025673	0.012504	2.156608	2.147868	0.006639	195.074746	207.693146	21.006912	0.418759	0.477801	0.049427	-0.628227	-0.620379	0.097962	0.059382	0.010871	0.048412	1.247829	1.226317	0.371716	191.009369	190.974762	0.036869	1.003221	1.003221	0.000000	226.943029	226.615967	0.389590	207.108443	206.305420	2.872790	2.808528	2.810129	0.001158	3.764814	3.765772	0.001102	85.950706	86.406227	0.363405	5.021704	4.941039	0.095791	-3.314286	-3.318902	0.008317	0.000000	0.000000	0.000000	576.642090	576.640808	0.001240	0.002061	0.002060	0.000049	2178.201660	1561.406860	343.920929	0.625192	0.625469	0.000273
FTIR_005859.LAB	2/11/2025	10:28:46.042	226.340181	226.567474	0.390846	-0.007833	-0.007253	0.002696	0.132268	0.006308	0.133485	200.031049	205.781036	3.493364	0.033811	0.027027	0.012587	2.169581	2.149935	0.009570	218.340350	207.445847	20.849257	0.529584	0.481490	0.051973	-0.700338	-0.638533	0.093778	-0.040500	0.009181	0.050018	2.085113	1.251888	0.423063	191.016251	190.976654	0.038610	1.003221	1.003221	0.000000	226.340181	226.567474	0.390846	200.031049	205.781036	3.493364	2.809381	2.809894	0.001029	3.765754	3.765604	0.000936	86.909706	86.470161	0.391964	4.834753	4.923382	0.097652	-3.305495	-3.319121	0.007877	0.000000	0.000000	0.000000	576.642944	576.640991	0.001413	0.002061	0.002056	0.000047	1567.315552	1585.331787	334.065430	0.625178	0.625394	0.000234
FTIR_005860.LAB	2/11/2025	10:28:58.874	227.489068	226.675095	0.481250	-0.010872	-0.007915	0.002691	0.008509	0.015140	0.130031	191.898244	204.551910	5.626560	0.023291	0.027722	0.012114	2.164607	2.152724	0.009352	118.534819	195.184341	31.933926	0.460863	0.481690	0.051880	-0.444287	-0.633403	0.103378	0.027104	0.013365	0.049542	0.370440	1.184286	0.505513	191.016251	190.978561	0.040176	1.003221	1.003221	0.000000	227.489068	226.675095	0.481250	191.898244	204.551910	5.626560	2.810122	2.809815	0.000970	3.766505	3.765628	0.000957	86.829788	86.474159	0.395770	4.793209	4.902610	0.101346	-3.312088	-3.318681	0.008158	0.000000	0.000000	0.000000	576.641785	576.641052	0.001432	0.002013	0.002054	0.000048	2083.637207	1663.632446	351.242523	0.625503	0.625366	0.000197
FTIR_005861.LAB	2/11/2025	10:29:11.713	226.391718	226.699905	0.456580	-0.005979	-0.008367	0.001673	-0.031682	0.001526	0.126726	187.194948	202.905670	7.876029	0.014984	0.027737	0.012097	2.175776	2.156150	0.010931	191.500643	196.637482	31.338007	0.503734	0.484731	0.052225	-0.558243	-0.635235	0.101685	-0.000069	0.004772	0.042526	1.677548	1.222294	0.528724	191.016251	190.980484	0.041585	1.003221	1.003221	0.000000	226.391718	226.699905	0.456580	187.194948	202.905670	7.876029	2.811014	2.809824	0.000982	3.767676	3.765754	0.001138	85.790871	86.406235	0.450978	5.097869	4.911264	0.114503	-3.323077	-3.318242	0.007739	0.000000	0.000000	0.000000	576.642944	576.641357	0.001429	0.002039	0.002057	0.000046	1419.588745	1670.304687	345.266022	0.625243	0.625342	0.000195
FTIR_005862.LAB	2/11/2025	10:29:24.536	226.617061	226.701324	0.456269	-0.005269	-0.008054	0.001938	-0.022043	-0.012217	0.120295	187.247151	201.277679	9.289104	0.033951	0.028208	0.012252	2.167294	2.158334	0.010738	146.237745	188.569672	33.016987	0.467396	0.476636	0.047313	-0.550872	-0.618199	0.099932	-0.001692	0.004180	0.042576	0.153218	1.112981	0.627055	191.016251	190.982391	0.042855	1.003221	1.003221	0.000000	226.617061	226.701324	0.456269	187.247151	201.277679	9.289104	2.810770	2.809820	0.000978	3.768140	3.765925	0.001358	85.670998	86.322319	0.504402	4.848601	4.916804	0.109383	-3.318681	-3.317802	0.007557	0.000000	0.000000	0.000000	576.644897	576.642029	0.001364	0.002110	0.002058	0.000047	1558.509766	1690.527344	330.433624	0.625384	0.625343	0.000195
FTIR_005863.LAB	2/11/2025	10:29:37.367	228.565849	226.895020	0.743093	-0.006343	-0.007655	0.001824	-0.119589	-0.023217	0.124967	205.283308	201.574692	9.372995	0.029802	0.026361	0.010093	2.153597	2.159126	0.009964	183.262223	185.929001	32.187553	0.377757	0.461929	0.053164	-0.484973	-0.594772	0.101067	0.007165	0.010077	0.037773	0.042521	0.989495	0.707512	191.016251	190.984283	0.043996	1.003221	1.003221	0.000000	228.565849	226.895020	0.743093	205.283308	201.574692	9.372995	2.806705	2.809402	0.001308	3.766807	3.765943	0.001370	85.950706	86.254387	0.504103	4.910918	4.923382	0.106535	-3.303297	-3.316483	0.008852	0.000000	0.000000	0.000000	576.643494	576.642456	0.001210	0.002029	0.002051	0.000045	1486.610229	1691.757568	329.560852	0.625174	0.625312	0.000195
FTIR_005864.LAB	2/11/2025	10:29:50.207	230.256807	227.260162	1.284693	-0.005816	-0.007363	0.001865	-0.082819	-0.014875	0.116882	239.661691	204.728821	15.271484	0.041433	0.028168	0.011068	2.157764	2.159825	0.009550	177.706666	181.749374	29.981585	0.513462	0.470508	0.053939	-0.495410	-0.566293	0.081177	0.058162	0.009896	0.037511	2.057856	1.119132	0.776496	191.016251	190.987244	0.045152	1.003221	1.003221	0.000000	230.256807	227.260162	1.284693	239.661691	204.728821	15.271484	2.797198	2.808076	0.004023	3.762850	3.765615	0.001678	86.310333	86.258385	0.504402	5.007855	4.941730	0.103340	-3.287912	-3.314066	0.012666	0.000000	0.000000	0.000000	576.642822	576.642456	0.001216	0.002085	0.002048	0.000042	1579.852051	1666.353882	327.169891	0.625018	0.625238	0.000140
FTIR_005865.LAB	2/11/2025	10:30:03.029	232.457087	227.903046	2.005859	-0.005180	-0.006854	0.001666	0.227632	0.024007	0.127032	282.051805	211.902924	28.928986	0.052584	0.031938	0.012382	2.166734	2.162191	0.007688	166.970097	180.038849	30.320173	0.524614	0.477224	0.056263	-0.691169	-0.568857	0.084976	0.073706	0.018144	0.041775	2.523103	1.256370	0.894943	191.016251	190.996643	0.039573	1.003221	1.003221	0.000000	232.457087	227.903046	2.005859	282.051805	211.902924	28.928986	2.787806	2.805890	0.007500	3.758755	3.764970	0.002750	86.869751	86.258385	0.504402	4.942077	4.949347	0.099880	-3.294506	-3.311648	0.013931	0.000000	0.000000	0.000000	576.643188	576.642639	0.001185	0.002148	0.002066	0.000043	1220.649414	1588.483643	331.744385	0.624837	0.625212	0.000186
FTIR_005866.LAB	2/11/2025	10:30:15.861	234.398745	228.685226	2.799370	-0.006981	-0.006803	0.001653	0.055506	0.032429	0.125935	322.428631	223.264725	45.273788	0.034848	0.033621	0.011384	2.155326	2.162466	0.007348	235.564464	181.996857	33.377460	0.427250	0.477301	0.056187	-0.487329	-0.562871	0.088699	0.021963	0.025028	0.034991	1.414335	1.333002	0.869510	191.016251	191.006180	0.029494	1.003221	1.003221	0.000000	234.398745	228.685226	2.799370	322.428631	223.264725	45.273788	2.780794	2.803070	0.010785	3.756050	3.764166	0.003950	86.550079	86.254379	0.501633	5.004394	4.946578	0.097691	-3.309890	-3.309451	0.011984	0.000000	0.000000	0.000000	576.643127	576.642761	0.001067	0.002009	0.002058	0.000045	1314.929687	1607.585083	306.566956	0.624366	0.625118	0.000321
FTIR_005867.LAB	2/11/2025	10:30:28.723	232.877174	229.233673	3.044531	-0.009701	-0.007066	0.001892	0.044469	0.013903	0.105683	340.079597	236.298492	57.938183	0.024643	0.033664	0.011345	2.156533	2.162382	0.007417	190.545827	182.373749	33.458618	0.514587	0.473800	0.052128	-0.554540	-0.559539	0.088280	0.040207	0.024543	0.034715	1.230065	1.280203	0.856769	191.040619	191.017990	0.008237	1.003221	1.003221	0.000000	232.877174	229.233673	3.044531	340.079597	236.298492	57.938183	2.777634	2.799995	0.013212	3.755690	3.763304	0.004770	86.430206	86.326309	0.465305	4.855525	4.931691	0.099232	-3.307692	-3.307693	0.010616	0.000000	0.000000	0.000000	576.643555	576.643127	0.000849	0.002070	0.002063	0.000044	1230.543213	1563.983643	327.536530	0.625116	0.625101	0.000316
FTIR_005868.LAB	2/11/2025	10:30:41.522	231.977075	229.737061	3.039876	-0.002940	-0.006691	0.002302	0.130357	0.034261	0.106639	348.324498	250.420090	66.595848	0.018556	0.030790	0.011147	2.158054	2.162527	0.007305	190.591788	181.925461	33.299183	0.448361	0.476761	0.049425	-0.579482	-0.554664	0.085364	0.071268	0.025731	0.036212	1.776382	1.333058	0.870740	191.111618	191.028229	0.030286	1.003221	1.003221	0.000000	231.977075	229.737061	3.039876	348.324498	250.420090	66.595848	2.776147	2.796757	0.014766	3.756193	3.762442	0.005224	86.030617	86.334305	0.458778	4.955925	4.925113	0.094678	-3.294506	-3.305714	0.011084	0.000000	0.000000	0.000000	576.645691	576.643433	0.001105	0.002077	0.002064	0.000044	1324.280640	1478.591553	252.278000	0.625379	0.625120	0.000327
FTIR_005869.LAB	2/11/2025	10:30:54.354	229.495118	230.052567	2.802615	-0.005385	-0.006447	0.002297	-0.052386	0.015795	0.103730	354.971588	265.914154	71.419235	0.027656	0.030175	0.011132	2.153558	2.160924	0.007343	227.713727	182.862793	34.546680	0.470751	0.470877	0.045808	-0.582500	-0.542881	0.069720	0.041293	0.033911	0.027865	0.742220	1.198769	0.845042	191.111618	191.037750	0.039661	1.003221	1.003221	0.000000	229.495118	230.052567	2.802615	354.971588	265.914154	71.419235	2.775839	2.793403	0.015376	3.756590	3.761526	0.005380	86.310333	86.274368	0.412022	4.903994	4.932037	0.089738	-3.290110	-3.304176	0.012136	0.000000	0.000000	0.000000	576.642822	576.643372	0.001113	0.002129	0.002071	0.000048	1313.650391	1453.225098	255.102753	0.625626	0.625164	0.000365
FTIR_005870.LAB	2/11/2025	10:31:07.192	227.798119	230.083466	2.772751	-0.010886	-0.006448	0.002300	0.036555	0.018600	0.103890	360.169646	282.741302	71.864525	0.074273	0.035273	0.017488	2.153684	2.159832	0.007544	210.573327	192.066650	26.923624	0.495445	0.474336	0.046271	-0.674833	-0.565935	0.071588	0.024387	0.033639	0.027952	1.016585	1.263384	0.798065	191.085693	191.044708	0.041512	1.003221	1.003221	0.000000	227.798119	230.083466	2.772751	360.169646	282.741302	71.864525	2.776738	2.790065	0.014962	3.756310	3.760506	0.005297	86.909706	86.282356	0.424576	4.990545	4.951771	0.076545	-3.305495	-3.303517	0.011833	0.000000	0.000000	0.000000	576.644470	576.643677	0.000987	0.002056	0.002075	0.000044	1629.995483	1407.860962	148.677872	0.625250	0.625139	0.000347
FTIR_005871.LAB	2/11/2025	10:31:20.017	223.487030	229.793015	3.303763	-0.005754	-0.006426	0.002307	-0.025563	0.019212	0.103579	354.736691	299.495453	66.439445	0.048546	0.038629	0.016345	2.160717	2.158326	0.005122	204.307985	193.347382	27.196936	0.449016	0.468864	0.045639	-0.557435	-0.565854	0.071598	-0.066943	0.026952	0.041587	1.256675	1.221296	0.784784	191.028961	191.045959	0.040731	1.003221	1.003221	0.000000	223.487030	229.793015	3.303763	354.736691	299.495453	66.439445	2.777556	2.786719	0.013418	3.757592	3.759497	0.004708	85.670998	86.270378	0.441355	4.928228	4.934807	0.056828	-3.327472	-3.303956	0.012691	0.000000	0.000000	0.000000	576.644165	576.643799	0.000958	0.002074	0.002079	0.000043	1400.093994	1405.911377	148.634827	0.625547	0.625170	0.000370
