Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_000274.LAB	10/22/2024	07:24:57.334	-0.687075	-0.249398	0.323781	-0.011164	-0.007912	0.002133	1.533651	1.537575	0.075540	4.392535	4.605487	0.542062	0.007184	0.008849	0.005880	1.665811	1.651448	0.016962	775.643589	807.886108	39.071198	1.187164	1.280861	0.137585	-0.017798	-0.066980	0.096497	0.084016	0.109391	0.025073	2.074183	1.939279	0.435312	191.060760	191.066299	0.017424	1.003221	1.003221	0.000000	-0.687075	-0.249398	0.323781	4.392535	4.605487	0.542062	3.541807	3.545392	0.002866	4.274005	4.272096	0.001399	87.349251	86.805809	0.437805	5.129027	5.028628	0.090633	-3.402198	-3.408572	0.006081	0.000000	0.000000	0.000000	559.802185	559.802124	0.000593	0.001538	0.001483	0.000081	1557.550659	1730.322998	354.073547	0.723603	0.722692	0.000752
FTIR_000275.LAB	10/22/2024	07:25:10.171	0.100009	-0.226296	0.340953	-0.010311	-0.008102	0.002263	1.410107	1.509714	0.064116	3.796624	4.509905	0.594959	-0.005302	0.007282	0.007337	1.686784	1.657015	0.018602	775.451098	798.180298	32.783657	1.159785	1.249427	0.123735	-0.089236	-0.078195	0.091263	0.059505	0.101635	0.027445	2.600241	2.018823	0.478537	191.060760	191.060776	0.000016	1.003221	1.003221	0.000000	0.100009	-0.226296	0.340953	3.796624	4.509905	0.594959	3.541427	3.544497	0.002512	4.274169	4.272532	0.001281	87.309288	86.837776	0.463626	5.042476	5.031052	0.090648	-3.404396	-3.407033	0.004725	0.000000	0.000000	0.000000	559.801453	559.802124	0.000518	0.001397	0.001467	0.000082	2443.181885	1866.043579	339.460083	0.723390	0.722852	0.000708
FTIR_000276.LAB	10/22/2024	07:25:22.997	-0.783544	-0.303022	0.373243	-0.006360	-0.007885	0.002321	1.257631	1.489887	0.102044	3.980506	4.544896	0.545753	0.008125	0.007458	0.007334	1.684708	1.662285	0.018191	768.036343	790.306580	29.059933	1.059125	1.216222	0.126003	-0.020327	-0.066904	0.090679	0.070997	0.096712	0.028146	1.412683	1.981678	0.512023	191.060760	191.060776	0.000016	1.003221	1.003221	0.000000	-0.783544	-0.303022	0.373243	3.980506	4.544896	0.545753	3.540759	3.543699	0.002270	4.274207	4.272903	0.001158	86.510124	86.869743	0.423300	5.094407	5.040399	0.092006	-3.408791	-3.406374	0.003800	0.000000	0.000000	0.000000	559.801758	559.802124	0.000499	0.001546	0.001473	0.000086	1663.477539	1835.731201	342.998383	0.724184	0.723081	0.000734
FTIR_000277.LAB	10/22/2024	07:25:35.833	-0.189778	-0.318010	0.364407	-0.009352	-0.007963	0.002359	1.593933	1.489236	0.101279	5.378979	4.567208	0.577164	0.003117	0.008028	0.006658	1.702146	1.669663	0.017865	758.245701	781.529480	22.983665	1.022429	1.170747	0.100922	-0.009159	-0.050650	0.084139	0.039732	0.087106	0.029678	2.589313	2.019922	0.543997	191.060760	191.060776	0.000016	1.003221	1.003221	0.000000	-0.189778	-0.318010	0.364407	5.378979	4.567208	0.577164	3.540485	3.542990	0.002019	4.274378	4.273248	0.001009	87.229378	86.885727	0.434551	5.104793	5.047323	0.094181	-3.410989	-3.406154	0.003405	0.000000	0.000000	0.000000	559.800415	559.802002	0.000734	0.001438	0.001473	0.000086	1401.461792	1784.916016	367.595917	0.724365	0.723315	0.000733
FTIR_000278.LAB	10/22/2024	07:25:48.691	-0.581992	-0.307874	0.354388	-0.011722	-0.008376	0.002633	1.436626	1.475710	0.097992	3.929097	4.484428	0.605598	0.004069	0.006774	0.006013	1.689851	1.673544	0.017583	751.195130	773.796021	17.849010	1.072677	1.142523	0.081242	0.028688	-0.050430	0.084365	0.081912	0.082639	0.026237	2.362414	2.120146	0.499441	191.060760	191.060776	0.000016	1.003221	1.003221	0.000000	-0.581992	-0.307874	0.354388	3.929097	4.484428	0.605598	3.540005	3.542340	0.001796	4.274541	4.273545	0.000889	87.069542	86.957657	0.393681	5.236351	5.073288	0.107410	-3.417583	-3.406813	0.004798	0.000000	0.000000	0.000000	559.799988	559.801697	0.000897	0.001645	0.001492	0.000101	1784.349121	1741.411865	334.738037	0.724963	0.723583	0.000801
FTIR_000279.LAB	10/22/2024	07:26:01.549	-0.018946	-0.288739	0.365242	-0.010548	-0.008625	0.002716	1.562831	1.481038	0.101425	3.918691	4.398121	0.619848	0.002910	0.005464	0.005142	1.680315	1.676534	0.015648	742.791037	767.214844	15.577707	1.067208	1.121607	0.068948	0.039171	-0.047554	0.087115	0.132868	0.085500	0.030128	2.257066	2.110184	0.495174	191.041687	191.058868	0.006032	1.003221	1.003221	0.000000	-0.018946	-0.288739	0.365242	3.918691	4.398121	0.619848	3.539409	3.541737	0.001645	4.274611	4.273808	0.000756	87.069542	86.941666	0.384562	5.087483	5.076751	0.107236	-3.417583	-3.407692	0.005884	0.000000	0.000000	0.000000	559.802429	559.801758	0.000925	0.001476	0.001502	0.000093	1716.407227	1718.505859	326.970093	0.724715	0.723839	0.000696
FTIR_000280.LAB	10/22/2024	07:26:14.327	-0.356879	-0.340407	0.329540	-0.005038	-0.008690	0.002608	1.485759	1.474803	0.098724	6.156195	4.529094	0.828397	0.015197	0.005563	0.005335	1.705334	1.680859	0.017119	713.359567	758.912964	19.845648	0.971109	1.099354	0.078382	-0.005325	-0.033945	0.081256	0.031675	0.079735	0.034512	3.054335	2.173207	0.573481	190.984467	191.051239	0.024210	1.003221	1.003221	0.000000	-0.356879	-0.340407	0.329540	6.156195	4.529094	0.828397	3.539124	3.541197	0.001510	4.274487	4.274015	0.000598	87.029579	86.997612	0.347227	5.205193	5.075019	0.104732	-3.415385	-3.408791	0.006216	0.000000	0.000000	0.000000	559.800537	559.801575	0.000945	0.001459	0.001509	0.000085	1468.620239	1715.197021	329.564697	0.724343	0.723984	0.000624
FTIR_000281.LAB	10/22/2024	07:26:27.165	-0.312412	-0.302846	0.306087	-0.007891	-0.009050	0.002141	1.517922	1.470244	0.095161	4.635351	4.502214	0.819185	0.024658	0.007401	0.008072	1.709379	1.686020	0.017164	654.697633	747.566528	38.053349	1.161679	1.093946	0.070974	-0.035749	-0.018672	0.060747	0.132478	0.079327	0.033782	3.534198	2.278421	0.715397	190.984467	191.043610	0.031726	1.003221	1.003221	0.000000	-0.312412	-0.302846	0.306087	4.635351	4.502214	0.819185	3.538769	3.540703	0.001401	4.274553	4.274194	0.000427	87.069542	87.053551	0.302091	5.090945	5.093715	0.085783	-3.415385	-3.409890	0.006323	0.000000	0.000000	0.000000	559.801025	559.801453	0.000884	0.001396	0.001489	0.000085	1391.639893	1707.022461	337.155609	0.724460	0.724057	0.000633
FTIR_000282.LAB	10/22/2024	07:26:39.994	0.045873	-0.273413	0.325437	-0.010607	-0.009132	0.002188	1.462171	1.469716	0.095193	3.802814	4.368263	0.812374	0.008031	0.007218	0.008031	1.709561	1.691526	0.014565	624.904054	732.109375	52.356903	1.224050	1.100038	0.079655	-0.068799	-0.032021	0.054765	0.105178	0.082956	0.034478	2.750735	2.425127	0.634603	190.984467	191.035980	0.036021	1.003221	1.003221	0.000000	0.045873	-0.273413	0.325437	3.802814	4.368263	0.812374	3.538461	3.540265	0.001341	4.274480	4.274312	0.000294	87.069542	87.105499	0.245201	4.949001	5.089906	0.091685	-3.413187	-3.410769	0.006081	0.000000	0.000000	0.000000	559.802673	559.801453	0.000924	0.001474	0.001495	0.000081	1180.504883	1672.461914	373.513702	0.725088	0.724264	0.000594
FTIR_000283.LAB	10/22/2024	07:26:52.823	-0.561902	-0.334665	0.315155	-0.009127	-0.009212	0.002170	1.340068	1.460070	0.103458	4.179833	4.417063	0.781289	0.012517	0.008051	0.008114	1.729064	1.696295	0.018220	612.857012	717.718140	63.432480	1.116697	1.104192	0.079296	-0.076308	-0.025484	0.042821	0.086553	0.082491	0.034386	3.724508	2.635968	0.684253	190.984467	191.028351	0.038200	1.003221	1.003221	0.000000	-0.561902	-0.334665	0.315155	4.179833	4.417063	0.781289	3.538571	3.539881	0.001203	4.274544	4.274397	0.000203	87.189415	87.089516	0.232424	5.139413	5.107909	0.080160	-3.406593	-3.411209	0.005526	0.000000	0.000000	0.000000	559.801880	559.801453	0.000913	0.001528	0.001490	0.000076	1294.664795	1590.185791	354.754517	0.724558	0.724367	0.000539
FTIR_000284.LAB	10/22/2024	07:27:05.662	0.125849	-0.253372	0.318974	-0.011172	-0.009213	0.002171	1.416487	1.448354	0.100800	4.250733	4.402882	0.783068	0.015022	0.008834	0.008394	1.714163	1.701130	0.015434	610.649838	701.218750	67.986168	1.094647	1.094940	0.073742	-0.014115	-0.025116	0.042910	0.021516	0.076241	0.039393	3.819590	2.810508	0.744948	190.984467	191.020721	0.038621	1.003221	1.003221	0.000000	0.125849	-0.253372	0.318974	4.250733	4.402882	0.783068	3.538493	3.539550	0.001061	4.274407	4.274437	0.000149	87.229378	87.077530	0.220315	5.115179	5.106524	0.079873	-3.402198	-3.411209	0.005526	0.000000	0.000000	0.000000	559.799622	559.801147	0.001031	0.001403	0.001476	0.000079	1505.301392	1584.960815	355.672150	0.724472	0.724454	0.000467
FTIR_000285.LAB	10/22/2024	07:27:18.489	-0.450133	-0.308386	0.298006	-0.007689	-0.008951	0.002182	1.399929	1.447336	0.101279	4.237105	4.446931	0.757136	0.014499	0.010814	0.006890	1.722718	1.704724	0.015899	624.910492	686.164673	66.370453	1.102972	1.089259	0.070300	-0.176439	-0.033836	0.062002	0.093704	0.079661	0.039263	3.010296	2.851514	0.743372	190.984467	191.013092	0.037344	1.003221	1.003221	0.000000	-0.450133	-0.308386	0.298006	4.237105	4.446931	0.757136	3.538555	3.539263	0.000868	4.274163	4.274437	0.000150	87.349251	87.081528	0.225292	5.146338	5.116910	0.077332	-3.404396	-3.411209	0.005526	0.000000	0.000000	0.000000	559.797913	559.800842	0.001449	0.001483	0.001485	0.000074	2284.932129	1569.135986	314.366425	0.724940	0.724609	0.000304
FTIR_000286.LAB	10/22/2024	07:27:31.320	0.045244	-0.225507	0.264546	-0.012668	-0.009581	0.002260	1.640136	1.485586	0.093613	5.490167	4.597897	0.802924	0.018178	0.011820	0.007181	1.719111	1.708164	0.014769	626.055490	671.966675	61.949463	1.071286	1.090475	0.069824	-0.004639	-0.032267	0.062578	0.024042	0.074966	0.043041	2.699336	2.980179	0.553855	190.984467	191.005463	0.034179	1.003221	1.003221	0.000000	0.045244	-0.225507	0.264546	5.490167	4.597897	0.802924	3.538647	3.539052	0.000705	4.274245	4.274441	0.000144	87.429169	87.173424	0.136094	4.903994	5.097869	0.102753	-3.402198	-3.410550	0.006199	0.000000	0.000000	0.000000	559.800354	559.800659	0.001416	0.001506	0.001481	0.000071	2405.079346	1643.296265	411.547211	0.725245	0.724715	0.000324
FTIR_000287.LAB	10/22/2024	07:27:44.161	-0.148154	-0.221345	0.265496	-0.009472	-0.009593	0.002259	1.294403	1.455633	0.102583	4.073546	4.467353	0.767146	0.027491	0.014257	0.007990	1.725810	1.710531	0.015571	596.352228	655.777283	57.919594	1.080044	1.096237	0.065849	-0.139087	-0.045260	0.070263	0.024559	0.073448	0.044658	2.694007	2.990649	0.546587	190.984467	190.997833	0.028504	1.003221	1.003221	0.000000	-0.148154	-0.221345	0.265496	4.073546	4.467353	0.767146	3.538705	3.538874	0.000497	4.274148	4.274418	0.000171	86.749870	87.125488	0.188555	4.973235	5.084713	0.109938	-3.402198	-3.409671	0.006730	0.000000	0.000000	0.000000	559.798584	559.800476	0.001565	0.001489	0.001486	0.000070	1516.825806	1654.832397	405.588745	0.725478	0.724826	0.000377
FTIR_000288.LAB	10/22/2024	07:27:56.986	-0.401710	-0.203317	0.243495	-0.011782	-0.009599	0.002265	1.532139	1.465184	0.105034	4.629661	4.537410	0.744174	0.013370	0.015187	0.007172	1.730574	1.714603	0.014872	593.614771	640.019165	49.965054	1.166316	1.105601	0.068722	0.003825	-0.047747	0.067750	0.043745	0.069632	0.045477	3.485710	3.102978	0.517800	190.981522	190.989914	0.018222	1.003221	1.003221	0.000000	-0.401710	-0.203317	0.243495	4.629661	4.537410	0.744174	3.539057	3.538779	0.000315	4.274082	4.274372	0.000194	86.629997	87.081528	0.245636	4.994008	5.060479	0.098961	-3.404396	-3.408352	0.006285	0.000000	0.000000	0.000000	559.797852	559.800293	0.001775	0.001485	0.001470	0.000041	1362.235107	1612.621094	412.518097	0.725370	0.724867	0.000414
FTIR_000289.LAB	10/22/2024	07:28:09.818	-0.793842	-0.280806	0.295952	-0.013145	-0.009859	0.002520	1.279937	1.436895	0.113563	4.079989	4.553540	0.730903	-0.000316	0.014865	0.007828	1.733926	1.719964	0.010004	616.394836	627.379578	34.748341	1.120299	1.110910	0.067466	-0.085237	-0.060187	0.061114	0.059535	0.062298	0.039692	3.404805	3.217752	0.429062	190.962738	190.982025	0.006831	1.003221	1.003221	0.000000	-0.793842	-0.280806	0.295952	4.079989	4.553540	0.730903	3.539646	3.538802	0.000371	4.273986	4.274310	0.000209	87.269333	87.101509	0.252580	5.122103	5.063941	0.100602	-3.410989	-3.407692	0.005507	0.000000	0.000000	0.000000	559.797974	559.799805	0.001736	0.001369	0.001459	0.000052	1573.389648	1598.319336	410.996490	0.725314	0.724927	0.000432
FTIR_000290.LAB	10/22/2024	07:28:22.657	-0.191441	-0.264263	0.295851	-0.007197	-0.010075	0.002123	1.287326	1.417052	0.121158	3.999032	4.337823	0.480927	0.006821	0.014027	0.008226	1.736104	1.723041	0.009733	594.185960	615.462280	18.726246	1.075100	1.121309	0.049014	0.058264	-0.053828	0.070104	0.031081	0.062239	0.039743	3.324466	3.244765	0.426124	190.940491	190.977615	0.014695	1.003221	1.003221	0.000000	-0.191441	-0.264263	0.295851	3.999032	4.337823	0.480927	3.539656	3.538856	0.000452	4.273701	4.274231	0.000273	86.430206	87.041580	0.330608	5.191344	5.062556	0.098515	-3.413187	-3.407473	0.005201	0.000000	0.000000	0.000000	559.798584	559.799622	0.001759	0.001292	0.001443	0.000074	1446.342041	1596.091553	411.837128	0.725675	0.725060	0.000437
FTIR_000291.LAB	10/22/2024	07:28:35.538	-0.906589	-0.323680	0.359430	-0.008561	-0.010142	0.002056	1.453490	1.410609	0.116834	4.227072	4.296996	0.470069	0.012416	0.012803	0.007331	1.741881	1.726291	0.010084	593.421086	609.334595	13.852251	0.995324	1.104673	0.060641	-0.112208	-0.061474	0.072055	0.095378	0.058529	0.033736	2.944187	3.185764	0.422427	190.909225	190.970093	0.025832	1.003221	1.003221	0.000000	-0.906589	-0.323680	0.359430	4.227072	4.296996	0.470069	3.539503	3.538929	0.000494	4.273330	4.274109	0.000370	87.069542	87.041573	0.330608	5.122103	5.065672	0.099995	-3.417583	-3.407693	0.005603	0.000000	0.000000	0.000000	559.797668	559.799316	0.001786	0.001522	0.001455	0.000076	1292.119873	1586.139526	418.475555	0.725477	0.725162	0.000399
FTIR_000292.LAB	10/22/2024	07:28:48.316	-0.111723	-0.339440	0.344574	-0.008477	-0.009929	0.002112	1.538072	1.418199	0.122866	4.111658	4.327879	0.443381	0.015771	0.013577	0.007178	1.751847	1.730520	0.011104	582.618489	605.106018	14.979608	1.095958	1.091864	0.043818	-0.005519	-0.055146	0.074090	0.065494	0.054561	0.029735	3.082159	3.218907	0.396723	190.908173	190.962448	0.031708	1.003221	1.003221	0.000000	-0.111723	-0.339440	0.344574	4.111658	4.327879	0.443381	3.539398	3.539023	0.000484	4.272839	4.273944	0.000520	87.069542	87.041565	0.330608	4.935153	5.064288	0.101868	-3.415385	-3.407912	0.005879	0.000000	0.000000	0.000000	559.797852	559.798828	0.001383	0.001422	0.001450	0.000076	1971.548096	1665.243896	407.910919	0.725498	0.725203	0.000411
FTIR_000293.LAB	10/22/2024	07:29:01.153	-0.052437	-0.288493	0.345689	-0.008868	-0.009903	0.002124	1.228662	1.407058	0.135172	5.457724	4.455668	0.563778	0.014758	0.013801	0.007176	1.742316	1.731845	0.011686	579.561967	601.776489	16.670212	1.060674	1.086262	0.043872	-0.104657	-0.057981	0.075519	0.004973	0.046403	0.031141	3.662402	3.212696	0.388326	190.908173	190.954803	0.034845	1.003221	1.003221	0.000000	-0.052437	-0.288493	0.345689	5.457724	4.455668	0.563778	3.539417	3.539108	0.000470	4.272535	4.273744	0.000638	86.150497	86.937683	0.427906	5.104793	5.060825	0.099594	-3.415385	-3.408791	0.006302	0.000000	0.000000	0.000000	559.795959	559.798218	0.001184	0.001406	0.001438	0.000072	1727.442749	1708.521484	386.628143	0.725848	0.725332	0.000388
FTIR_000294.LAB	10/22/2024	07:29:13.982	-0.243807	-0.325459	0.314848	-0.009896	-0.009775	0.002077	1.473909	1.412800	0.136826	6.431576	4.673753	0.833148	0.018166	0.014115	0.007303	1.749701	1.735399	0.011100	586.556861	599.367187	16.983381	1.064411	1.083238	0.044270	-0.140143	-0.070584	0.077864	-0.060242	0.038227	0.045720	2.883280	3.119065	0.334946	190.908173	190.947189	0.035966	1.003221	1.003221	0.000000	-0.243807	-0.325459	0.314848	6.431576	4.673753	0.833148	3.539484	3.539207	0.000429	4.272233	4.273526	0.000747	87.109497	86.925682	0.420440	5.250199	5.074327	0.115641	-3.410989	-3.409670	0.005879	0.000000	0.000000	0.000000	559.797913	559.798035	0.001081	0.001423	0.001440	0.000071	1443.696045	1702.360962	390.695465	0.726211	0.725506	0.000348
FTIR_000295.LAB	10/22/2024	07:29:26.812	-0.408278	-0.321274	0.313281	-0.012437	-0.010250	0.002090	1.424523	1.415260	0.136790	4.901163	4.740159	0.820851	0.014675	0.014133	0.007304	1.751543	1.738281	0.011184	569.571494	593.833313	16.749809	1.126590	1.085600	0.046035	-0.012399	-0.054180	0.069964	0.046568	0.033513	0.041610	3.098099	3.127845	0.332922	190.908173	190.939575	0.035266	1.003221	1.003221	0.000000	-0.408278	-0.321274	0.313281	4.901163	4.740159	0.820851	3.539629	3.539314	0.000379	4.271861	4.273296	0.000873	87.189415	86.909706	0.405315	5.146338	5.074327	0.115641	-3.408791	-3.410110	0.005599	0.000000	0.000000	0.000000	559.797791	559.798035	0.001084	0.001494	0.001441	0.000072	1547.772339	1628.645142	333.991821	0.725968	0.725608	0.000312
FTIR_000296.LAB	10/22/2024	07:29:39.651	-0.997603	-0.425558	0.349227	-0.008443	-0.009828	0.001971	1.510873	1.402333	0.117995	4.318477	4.622990	0.784728	0.017005	0.014016	0.007241	1.752716	1.741642	0.009739	597.330072	590.960754	12.545250	0.998676	1.078339	0.053641	-0.099953	-0.063711	0.068950	0.013581	0.032467	0.042004	3.332575	3.191169	0.301059	190.908173	190.931946	0.032625	1.003221	1.003221	0.000000	-0.997603	-0.425558	0.349227	4.318477	4.622990	0.784728	3.539706	3.539420	0.000314	4.271432	4.273015	0.000980	87.309288	86.897720	0.389717	5.056324	5.089560	0.099636	-3.406593	-3.410549	0.005054	0.000000	0.000000	0.000000	559.797119	559.797729	0.000752	0.001404	0.001431	0.000069	2558.686768	1644.005859	374.718048	0.726182	0.725702	0.000331
FTIR_000297.LAB	10/22/2024	07:29:52.477	-0.336635	-0.444406	0.337480	-0.012047	-0.010085	0.002084	1.622773	1.435170	0.129730	5.233313	4.738966	0.780191	0.008107	0.012077	0.005654	1.767044	1.745765	0.010946	557.635863	587.089111	16.152178	1.050847	1.075420	0.054328	-0.089163	-0.058719	0.064553	0.034492	0.033460	0.041914	3.547360	3.276505	0.263019	190.908173	190.924316	0.027491	1.003221	1.003221	0.000000	-0.336635	-0.444406	0.337480	5.233313	4.738966	0.780191	3.539783	3.539528	0.000208	4.271173	4.272717	0.001047	86.629997	86.885727	0.396553	4.969773	5.089214	0.100091	-3.400000	-3.410330	0.005487	0.000000	0.000000	0.000000	559.797180	559.797607	0.000705	0.001421	0.001424	0.000066	1845.731201	1676.896240	376.743835	0.725718	0.725726	0.000321
FTIR_000298.LAB	10/22/2024	07:30:05.312	-0.413324	-0.445568	0.337337	-0.007287	-0.009636	0.002161	1.549957	1.436952	0.131322	4.115390	4.687539	0.804760	0.006914	0.011432	0.005855	1.765981	1.749306	0.011209	587.738291	586.501465	15.994514	1.085811	1.067369	0.044424	-0.130392	-0.072141	0.064055	0.069227	0.036009	0.043358	3.111939	3.239127	0.256462	190.908173	190.916977	0.019002	1.003221	1.003221	0.000000	-0.413324	-0.445568	0.337337	4.115390	4.687539	0.804760	3.540121	3.539635	0.000213	4.270796	4.272388	0.001086	87.349251	86.957657	0.410015	5.170572	5.106870	0.096954	-3.400000	-3.409890	0.006151	0.000000	0.000000	0.000000	559.795410	559.797363	0.000975	0.001505	0.001426	0.000068	1479.367676	1688.609619	367.583252	0.726502	0.725839	0.000377
FTIR_000299.LAB	10/22/2024	07:30:18.148	-0.534796	-0.419663	0.316951	-0.009483	-0.009270	0.001776	1.350509	1.444009	0.123617	5.457134	4.825254	0.807069	0.022459	0.013709	0.005167	1.770702	1.752983	0.011627	734.657992	598.327820	49.396973	1.091279	1.064467	0.041429	-0.152122	-0.078829	0.068885	0.059783	0.036034	0.043373	3.496332	3.248280	0.264538	190.908173	190.911530	0.010188	1.003221	1.003221	0.000000	-0.534796	-0.419663	0.316951	5.457134	4.825254	0.807069	3.540228	3.539693	0.000284	4.270286	4.272018	0.001111	87.389206	86.969643	0.421724	4.890146	5.083674	0.118302	-3.400000	-3.408791	0.006872	0.000000	0.000000	0.000000	559.795898	559.797119	0.001045	0.001473	0.001436	0.000067	1634.465820	1694.717163	365.959900	0.726080	0.725916	0.000333
FTIR_000300.LAB	10/22/2024	07:30:31.036	-0.073432	-0.407862	0.328384	-0.008642	-0.009414	0.001642	1.421970	1.457474	0.111382	5.862623	5.011613	0.810243	0.023587	0.015386	0.005398	1.776447	1.757018	0.012109	554.448997	594.354126	51.327751	1.094908	1.066448	0.042455	-0.009427	-0.085599	0.056045	-0.042047	0.028721	0.049965	2.659267	3.181760	0.320885	190.908173	190.908295	0.000333	1.003221	1.003221	0.000000	-0.073432	-0.407862	0.328384	5.862623	5.011613	0.810243	3.539977	3.539725	0.000297	4.269854	4.271633	0.001130	87.469124	87.073532	0.401555	4.931690	5.057709	0.120518	-3.402198	-3.407692	0.006969	0.000000	0.000000	0.000000	559.794922	559.796753	0.001120	0.001400	0.001447	0.000047	1582.505005	1708.333618	358.141388	0.726626	0.726011	0.000388
FTIR_000301.LAB	10/22/2024	07:30:43.807	-0.298580	-0.347061	0.278242	-0.007363	-0.009294	0.001751	1.406058	1.452731	0.112574	3.869699	4.975876	0.855319	-0.001052	0.014039	0.007494	1.778285	1.760658	0.012518	707.031626	605.715210	62.463730	1.062094	1.073125	0.034539	-0.132629	-0.087641	0.057477	0.029417	0.022125	0.044210	3.529570	3.240299	0.326083	190.908173	190.908188	0.000016	1.003221	1.003221	0.000000	-0.298580	-0.347061	0.278242	3.869699	4.975876	0.855319	3.540144	3.539789	0.000313	4.269451	4.271246	0.001149	87.389206	87.105507	0.413740	4.962849	5.041783	0.121581	-3.404396	-3.406374	0.006081	0.000000	0.000000	0.000000	559.794250	559.796448	0.001320	0.001372	0.001432	0.000044	2019.715942	1781.093140	337.502716	0.726134	0.726077	0.000340
FTIR_000302.LAB	10/22/2024	07:30:56.647	-0.288731	-0.364762	0.267011	-0.006540	-0.009100	0.001948	1.574083	1.456332	0.116127	3.540669	4.918777	0.934789	0.006014	0.013063	0.007870	1.793750	1.764848	0.015819	698.036893	617.257019	68.128273	0.917918	1.055321	0.058816	0.110804	-0.076008	0.082338	0.033764	0.018952	0.041826	3.107469	3.242829	0.324815	190.910278	190.908401	0.000666	1.003221	1.003221	0.000000	-0.288731	-0.364762	0.267011	3.540669	4.918777	0.934789	3.540079	3.539857	0.000292	4.268904	4.270852	0.001215	87.309288	87.129478	0.418345	4.983621	5.046630	0.117764	-3.408791	-3.405714	0.005303	0.000000	0.000000	0.000000	559.795593	559.796204	0.001240	0.001519	0.001442	0.000051	1930.098755	1776.948242	335.150116	0.726702	0.726197	0.000326
FTIR_000303.LAB	10/22/2024	07:31:09.471	-0.416311	-0.401150	0.243476	-0.010193	-0.009233	0.001975	1.518098	1.485275	0.084966	3.850818	4.758086	0.969326	0.015865	0.013174	0.007904	1.793301	1.769947	0.015965	703.356176	629.636414	71.672722	1.013113	1.050565	0.060241	-0.159172	-0.081460	0.086161	0.045441	0.022998	0.042278	2.843730	3.160962	0.310154	190.975174	190.915100	0.021124	1.003221	1.003221	0.000000	-0.416311	-0.401150	0.243476	3.850818	4.758086	0.969326	3.539677	3.539883	0.000258	4.268386	4.270438	0.001283	86.310333	87.145462	0.377882	4.952463	5.031397	0.119247	-3.415385	-3.405715	0.005303	0.000000	0.000000	0.000000	559.792542	559.795837	0.001701	0.001428	0.001444	0.000050	1775.931396	1781.797119	334.704773	0.726605	0.726273	0.000323
FTIR_000304.LAB	10/22/2024	07:31:22.306	-0.370931	-0.413862	0.237595	-0.007606	-0.009004	0.002022	1.864783	1.524363	0.146664	4.806734	4.595602	0.774175	0.024804	0.013838	0.008616	1.777759	1.772753	0.014401	706.220958	641.602844	73.643440	0.989038	1.043028	0.062970	-0.084892	-0.075935	0.083717	0.042325	0.033255	0.030695	3.847336	3.257368	0.360065	190.978104	190.922089	0.028773	1.003221	1.003221	0.000000	-0.370931	-0.413862	0.237595	4.806734	4.595602	0.774175	3.539553	3.539890	0.000247	4.267766	4.269991	0.001363	86.270370	87.061546	0.468951	5.184420	5.024819	0.107025	-3.413187	-3.405934	0.005584	0.000000	0.000000	0.000000	559.791199	559.795166	0.002083	0.001357	0.001437	0.000057	1519.652954	1789.392822	326.951569	0.726261	0.726278	0.000323
FTIR_000305.LAB	10/22/2024	07:31:35.142	0.468584	-0.326176	0.366645	-0.012293	-0.008990	0.001995	2.324985	1.614409	0.287429	5.663379	4.671824	0.842140	0.014751	0.013846	0.008617	1.792845	1.776883	0.013539	697.111888	654.356873	70.770584	1.091986	1.039567	0.058672	-0.107548	-0.085449	0.081058	-0.027690	0.025829	0.035692	3.619204	3.309478	0.371965	190.978104	190.929092	0.033179	1.003221	1.003221	0.000000	0.468584	-0.326176	0.366645	5.663379	4.671824	0.842140	3.539373	3.539864	0.000287	4.267129	4.269517	0.001460	86.270370	86.969643	0.527508	5.011318	5.011317	0.098139	-3.415385	-3.406594	0.006302	0.000000	0.000000	0.000000	559.792969	559.794678	0.001970	0.001443	0.001432	0.000054	1623.901245	1797.005615	321.542023	0.726220	0.726303	0.000305
