Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_000451.LAB	10/2/2024	18:24:29.264	17.233082	17.333599	0.480908	-0.000143	-0.000763	0.001873	11.508797	11.656934	0.261617	-0.114608	1.262083	0.881872	0.009229	0.003415	0.005749	2.235381	2.234989	0.004737	123.454832	138.742767	15.219510	0.464476	0.535350	0.048961	-0.464394	-0.435220	0.100829	-0.018604	-0.031281	0.034907	2.689888	1.989023	0.536928	191.028961	190.959229	0.042072	0.991676	0.991676	0.000000	17.233082	17.333599	0.480908	-0.114608	1.262083	0.881872	3.555684	3.555676	0.000179	4.185673	4.184501	0.000681	86.310333	86.286362	0.396106	4.952463	4.930998	0.064538	-3.349451	-3.350549	0.010005	0.000000	0.000000	0.000000	579.724182	579.724060	0.000787	0.002196	0.002223	0.000109	1287.823120	1675.924072	230.136642	0.729555	0.729201	0.000340
FTIR_000452.LAB	10/2/2024	18:24:42.090	16.895347	17.252848	0.479808	-0.000478	-0.000940	0.001736	11.913715	11.697479	0.267371	1.860062	1.382122	0.872408	0.006085	0.004494	0.005021	2.233045	2.234963	0.004748	156.907527	142.112717	15.128203	0.578788	0.542110	0.049912	-0.446364	-0.437897	0.100724	-0.022288	-0.029698	0.034922	2.327900	1.953869	0.496704	191.028961	190.968765	0.046218	0.991676	0.991676	0.000000	16.895347	17.252848	0.479808	1.860062	1.382122	0.872408	3.556000	3.555676	0.000180	4.186191	4.184767	0.000772	85.910744	86.190468	0.352903	4.914380	4.916803	0.047189	-3.334066	-3.349011	0.011293	0.000000	0.000000	0.000000	579.723083	579.723999	0.000828	0.002135	0.002231	0.000098	1274.646240	1633.652100	262.331543	0.730043	0.729320	0.000406
FTIR_000453.LAB	10/2/2024	18:24:54.925	16.999580	17.154087	0.408155	-0.001517	-0.001175	0.001625	11.994582	11.705400	0.275591	1.596551	1.244570	0.681396	-0.010384	0.003419	0.006829	2.237491	2.235692	0.004488	161.990746	143.333420	16.265688	0.575147	0.547850	0.050099	-0.452194	-0.433747	0.099010	-0.080474	-0.031265	0.036964	2.020996	2.010979	0.464081	191.028961	190.978302	0.047959	0.991676	0.991676	0.000000	16.999580	17.154087	0.408155	1.596551	1.244570	0.681396	3.556116	3.555705	0.000224	4.186385	4.185040	0.000817	86.230415	86.226425	0.334555	5.070172	4.940345	0.058962	-3.329670	-3.346154	0.012270	0.000000	0.000000	0.000000	579.725342	579.724243	0.000925	0.002083	0.002225	0.000105	1589.361206	1636.203857	261.700378	0.729591	0.729401	0.000365
FTIR_000454.LAB	10/2/2024	18:25:07.761	17.411966	17.112541	0.348837	-0.000729	-0.001249	0.001581	11.958874	11.744665	0.281467	1.540702	1.275572	0.687717	-0.004124	0.002436	0.007162	2.242059	2.236010	0.004837	140.436293	142.177338	15.989992	0.613503	0.556302	0.053571	-0.491022	-0.436236	0.100220	-0.002992	-0.029407	0.037959	1.657207	2.002096	0.470522	191.028961	190.987823	0.047559	0.991676	0.991676	0.000000	17.411966	17.112541	0.348837	1.540702	1.275572	0.687717	3.555958	3.555719	0.000236	4.186614	4.185307	0.000855	86.909706	86.274368	0.395770	4.942077	4.940345	0.058962	-3.340659	-3.343736	0.010422	0.000000	0.000000	0.000000	579.725098	579.724365	0.000876	0.002230	0.002222	0.000104	1511.946777	1627.792725	264.471008	0.728912	0.729401	0.000366
FTIR_000455.LAB	10/2/2024	18:25:20.588	17.767285	17.136042	0.386170	-0.002537	-0.001030	0.001135	11.870775	11.739138	0.278031	-0.328759	1.153218	0.852171	0.001532	0.002699	0.007066	2.238447	2.236416	0.004856	174.380608	144.282791	18.766241	0.598354	0.564456	0.053097	-0.355229	-0.408722	0.075793	-0.090871	-0.030672	0.039927	1.426536	1.979710	0.493860	191.028961	190.997360	0.044962	0.991676	0.991676	0.000000	17.767285	17.136042	0.386170	-0.328759	1.153218	0.852171	3.555918	3.555759	0.000233	4.186616	4.185558	0.000831	85.750908	86.218430	0.428321	4.883222	4.932036	0.060725	-3.360440	-3.343517	0.009994	0.000000	0.000000	0.000000	579.723816	579.724304	0.000893	0.002305	0.002221	0.000104	1443.989014	1560.855957	206.211746	0.729375	0.729429	0.000350
FTIR_000456.LAB	10/2/2024	18:25:33.420	19.044097	17.305508	0.718803	-0.000665	-0.000907	0.001097	10.790440	11.658506	0.409668	1.138462	1.078097	0.812212	-0.000278	0.002272	0.007108	2.239708	2.237092	0.004789	165.933999	145.448990	19.790396	0.559430	0.573199	0.042277	-0.492627	-0.427452	0.070351	0.015047	-0.025537	0.042350	2.573039	2.075371	0.508117	191.028961	191.006897	0.039738	0.991676	0.991676	0.000000	19.044097	17.305508	0.718803	1.138462	1.078097	0.812212	3.556034	3.555793	0.000247	4.186846	4.185782	0.000847	85.471199	86.106544	0.465020	4.949001	4.934806	0.060812	-3.369231	-3.345934	0.012907	0.000000	0.000000	0.000000	579.723450	579.724426	0.000852	0.002246	0.002205	0.000083	1814.442017	1545.761719	176.727066	0.729883	0.729503	0.000361
FTIR_000457.LAB	10/2/2024	18:25:46.258	19.389082	17.593056	0.915144	0.000880	-0.000714	0.001231	10.273908	11.553891	0.596618	0.370463	0.954559	0.816959	0.005638	0.002508	0.007184	2.238144	2.236775	0.004579	154.442053	149.222321	17.118620	0.547388	0.569522	0.042814	-0.437418	-0.434957	0.066537	0.002987	-0.028569	0.038587	1.611371	2.004548	0.519522	191.028961	191.016449	0.030572	0.991676	0.991676	0.000000	19.389082	17.593056	0.915144	0.370463	0.954559	0.816959	3.556143	3.555838	0.000267	4.187075	4.186010	0.000858	86.390244	86.130516	0.473639	4.949001	4.940346	0.059143	-3.364835	-3.349011	0.013421	0.000000	0.000000	0.000000	579.725769	579.724365	0.000850	0.002266	0.002205	0.000083	1577.105103	1546.861328	176.901840	0.729647	0.729544	0.000351
FTIR_000458.LAB	10/2/2024	18:25:59.085	20.172644	17.940641	1.163339	-0.002982	-0.001152	0.001173	9.947383	11.413386	0.785030	0.664351	0.992011	0.791281	0.007889	0.002406	0.007089	2.239548	2.238158	0.002472	133.279898	150.232941	15.644823	0.520842	0.561202	0.043440	-0.535598	-0.440713	0.072867	-0.023854	-0.024118	0.035964	1.600545	1.990926	0.529023	191.028961	191.025970	0.009380	0.991676	0.991676	0.000000	20.172644	17.940641	1.163339	0.664351	0.992011	0.791281	3.556002	3.555891	0.000237	4.187467	4.186282	0.000844	86.669952	86.182457	0.503610	4.980159	4.952809	0.051981	-3.353846	-3.350550	0.012951	0.000000	0.000000	0.000000	579.724243	579.724304	0.000845	0.002148	0.002191	0.000079	1879.312500	1561.690063	198.901855	0.729963	0.729615	0.000357
FTIR_000459.LAB	10/2/2024	18:26:11.917	20.341029	18.224468	1.372133	-0.002669	-0.001206	0.001233	9.276323	11.164136	1.020124	0.951202	0.926403	0.761226	0.010883	0.003879	0.007175	2.243333	2.238595	0.002967	144.644343	150.522751	15.496281	0.552945	0.556944	0.041756	-0.409543	-0.436570	0.073394	-0.016993	-0.026890	0.033993	1.518029	2.007846	0.508513	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	20.341029	18.224468	1.372133	0.951202	0.926403	0.761226	3.556041	3.555955	0.000165	4.187826	4.186583	0.000798	86.190453	86.134506	0.473994	5.118641	4.974274	0.070575	-3.347253	-3.350549	0.012951	0.000000	0.000000	0.000000	579.727417	579.724670	0.001275	0.002148	0.002183	0.000079	1175.763550	1510.295410	226.616043	0.730026	0.729691	0.000355
FTIR_000460.LAB	10/2/2024	18:26:24.755	21.915778	18.716990	1.719892	0.001313	-0.000953	0.001468	8.185644	10.772045	1.325468	0.149612	0.782804	0.758496	0.030814	0.005729	0.010971	2.235326	2.238248	0.003139	144.239095	149.970963	15.624290	0.591418	0.560229	0.043166	-0.529283	-0.461367	0.054592	-0.062961	-0.030100	0.035874	2.500021	1.992553	0.488877	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	21.915778	18.716990	1.719892	0.149612	0.782804	0.758496	3.556088	3.555998	0.000130	4.187509	4.186820	0.000663	86.829788	86.266373	0.464639	4.959387	4.971850	0.070635	-3.358242	-3.350770	0.013072	0.000000	0.000000	0.000000	579.722656	579.724487	0.001427	0.002047	0.002180	0.000083	1362.418457	1491.680908	230.731094	0.729883	0.729688	0.000353
FTIR_000461.LAB	10/2/2024	18:26:37.582	22.711481	19.264828	2.037835	0.000737	-0.000865	0.001546	7.786128	10.399777	1.591604	0.702062	0.864471	0.692204	-0.003831	0.004422	0.011281	2.236050	2.238315	0.003077	143.477177	151.973190	12.892899	0.529984	0.566780	0.029976	-0.302513	-0.445179	0.074108	-0.019666	-0.030206	0.035837	1.939846	1.917549	0.423117	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	22.711481	19.264828	2.037835	0.702062	0.864471	0.692204	3.556012	3.556031	0.000070	4.187852	4.187037	0.000599	85.750908	86.210426	0.491650	4.928228	4.969427	0.071780	-3.371428	-3.352967	0.014586	0.000000	0.000000	0.000000	579.724365	579.724487	0.001424	0.002225	0.002183	0.000084	1452.141479	1508.112549	220.211243	0.730156	0.729748	0.000378
FTIR_000462.LAB	10/2/2024	18:26:50.415	22.881193	19.863415	2.141017	-0.000460	-0.000863	0.001547	7.070864	9.915491	1.802565	2.097319	0.888197	0.732985	0.018085	0.005622	0.012087	2.239380	2.238949	0.002463	133.920537	149.674469	13.923408	0.508486	0.559750	0.034716	-0.541089	-0.454652	0.080088	-0.038422	-0.031820	0.035804	1.623097	1.847069	0.405503	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	22.881193	19.863415	2.141017	2.097319	0.888197	0.732985	3.555906	3.556022	0.000080	4.187970	4.187216	0.000584	85.471199	86.166466	0.538806	5.059786	4.983968	0.074081	-3.380220	-3.357583	0.015229	0.000000	0.000000	0.000000	579.722595	579.724487	0.001486	0.002179	0.002188	0.000082	1594.745361	1540.122437	205.261139	0.730000	0.729744	0.000375
FTIR_000463.LAB	10/2/2024	18:27:03.253	23.661718	20.529629	2.186899	-0.001765	-0.000888	0.001560	6.655992	9.381632	1.905980	0.828619	0.811403	0.689461	0.009940	0.007655	0.010729	2.235885	2.238788	0.002616	140.033991	147.478806	13.489871	0.567785	0.559013	0.034430	-0.516277	-0.461060	0.082400	-0.053777	-0.029150	0.032628	2.999182	1.944887	0.545825	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	23.661718	20.529629	2.186899	0.828619	0.811403	0.689461	3.555725	3.555982	0.000116	4.188087	4.187386	0.000562	86.430206	86.186447	0.545108	4.865911	4.963542	0.075811	-3.375824	-3.362198	0.012596	0.000000	0.000000	0.000000	579.724060	579.724365	0.001458	0.002176	0.002197	0.000074	1793.930298	1560.579346	220.352829	0.729955	0.729780	0.000376
FTIR_000464.LAB	10/2/2024	18:27:16.078	24.065225	21.194954	2.144678	-0.002790	-0.001094	0.001669	6.098091	8.795554	1.926408	0.327986	0.690132	0.652598	-0.002349	0.007832	0.010525	2.241886	2.238771	0.002592	135.046874	146.939865	13.903800	0.480518	0.545715	0.036656	-0.512853	-0.463243	0.083563	-0.066011	-0.035452	0.033097	2.203190	1.999486	0.541138	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	24.065225	21.194954	2.144678	0.327986	0.690132	0.652598	3.555756	3.555962	0.000137	4.188750	4.187600	0.000637	85.950706	86.090553	0.484746	4.935153	4.962849	0.076060	-3.364835	-3.364616	0.010069	0.000000	0.000000	0.000000	579.724792	579.724304	0.001443	0.002280	0.002202	0.000078	2208.069092	1630.191772	299.150177	0.729883	0.729877	0.000220
FTIR_000465.LAB	10/2/2024	18:27:28.912	25.029602	21.921185	2.083755	-0.000522	-0.000892	0.001596	5.813184	8.189796	1.800234	0.836491	0.806657	0.545737	-0.008521	0.006827	0.011617	2.237378	2.238664	0.002629	75.148634	137.016663	23.935390	0.436148	0.529494	0.045577	-0.411957	-0.468916	0.077091	0.060409	-0.020324	0.038999	2.316487	2.088481	0.508646	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	25.029602	21.921185	2.083755	0.836491	0.806657	0.545737	3.555653	3.555936	0.000168	4.188795	4.187818	0.000636	86.909706	86.206436	0.530845	4.931690	4.967696	0.071850	-3.358242	-3.364396	0.010193	0.000000	0.000000	0.000000	579.726013	579.724487	0.001524	0.002150	0.002186	0.000070	1624.732544	1648.265991	292.025269	0.730188	0.729958	0.000154
FTIR_000466.LAB	10/2/2024	18:27:41.749	25.118627	22.528637	2.036727	0.003764	-0.000449	0.002175	5.408409	7.651593	1.739850	1.239643	0.816775	0.553456	0.016504	0.008505	0.011689	2.243453	2.239038	0.003030	136.553514	134.078613	21.689236	0.605409	0.534092	0.050937	-0.588051	-0.478458	0.085769	0.003084	-0.021520	0.037963	1.841951	2.015372	0.483163	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	25.118627	22.528637	2.036727	1.239643	0.816775	0.553456	3.555503	3.555883	0.000212	4.189173	4.188050	0.000666	86.909706	86.350296	0.503681	5.073635	4.980159	0.078727	-3.364835	-3.363956	0.010056	0.000000	0.000000	0.000000	579.721741	579.724365	0.001739	0.002351	0.002197	0.000086	2000.847900	1666.906616	309.252441	0.730093	0.729979	0.000157
FTIR_000467.LAB	10/2/2024	18:27:54.577	25.619253	23.151653	1.919141	0.001235	-0.000414	0.002202	5.084757	7.132678	1.641919	1.468989	0.926628	0.563948	0.004974	0.008439	0.011709	2.231174	2.238341	0.003927	126.348615	131.269257	20.547955	0.540933	0.533447	0.050790	-0.461678	-0.480884	0.084817	-0.051338	-0.026953	0.037953	2.177605	2.071995	0.463329	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	25.619253	23.151653	1.919141	1.468989	0.926628	0.563948	3.555751	3.555844	0.000194	4.189459	4.188289	0.000703	85.950706	86.306335	0.518759	5.021704	4.987430	0.078887	-3.375824	-3.365055	0.010740	0.000000	0.000000	0.000000	579.724548	579.724243	0.001672	0.002269	0.002197	0.000086	1886.631104	1697.859375	314.707550	0.730199	0.730035	0.000119
FTIR_000468.LAB	10/2/2024	18:28:07.408	25.887826	23.723173	1.779317	0.000887	-0.000027	0.002034	4.556916	6.593631	1.493294	0.457104	0.905903	0.578283	-0.001289	0.007521	0.012110	2.236043	2.237991	0.003964	142.676921	132.208954	20.862587	0.490148	0.530377	0.052534	-0.535881	-0.480913	0.084838	0.016053	-0.022962	0.040338	2.025428	2.114484	0.433834	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	25.887826	23.723173	1.779317	0.457104	0.905903	0.578283	3.555680	3.555812	0.000192	4.189866	4.188529	0.000795	86.470161	86.286354	0.506911	4.938614	4.983275	0.080392	-3.384615	-3.368132	0.011549	0.000000	0.000000	0.000000	579.722839	579.724121	0.001730	0.002258	0.002208	0.000086	1793.622437	1689.290283	310.354370	0.730302	0.730069	0.000142
FTIR_000469.LAB	10/2/2024	18:28:20.246	26.908159	24.379887	1.594651	-0.000475	0.000192	0.001825	4.026952	6.068693	1.362382	1.742317	0.985014	0.636366	0.012153	0.007648	0.012155	2.240589	2.237716	0.003634	138.193585	131.563889	20.532476	0.601779	0.535261	0.056949	-0.472023	-0.487161	0.081221	0.002319	-0.021031	0.041111	1.134363	2.076117	0.503771	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	26.908159	24.379887	1.594651	1.742317	0.985014	0.636366	3.555706	3.555778	0.000176	4.190426	4.188788	0.000950	85.591080	86.226418	0.552863	5.014780	4.972888	0.066463	-3.380220	-3.371429	0.009439	0.000000	0.000000	0.000000	579.725342	579.723938	0.001377	0.002288	0.002222	0.000087	1487.209351	1720.434814	265.477753	0.730608	0.730127	0.000221
FTIR_000470.LAB	10/2/2024	18:28:33.073	26.691679	24.857477	1.486152	-0.002980	-0.000237	0.002026	3.777089	5.627838	1.313655	1.253752	1.095428	0.567359	0.007311	0.005298	0.009055	2.234857	2.237669	0.003671	138.839845	131.023972	20.230909	0.542621	0.530381	0.053595	-0.332858	-0.467518	0.092825	-0.016981	-0.016433	0.038381	1.354853	1.961600	0.526356	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	26.691679	24.857477	1.486152	1.253752	1.095428	0.567359	3.555504	3.555720	0.000157	4.190649	4.189103	0.000997	85.830826	86.126511	0.521063	4.910918	4.968042	0.069265	-3.373626	-3.372967	0.008227	0.000000	0.000000	0.000000	579.725952	579.724243	0.001440	0.002101	0.002228	0.000076	1668.537964	1751.046509	235.573166	0.730002	0.730139	0.000209
FTIR_000471.LAB	10/2/2024	18:28:45.906	27.210718	25.307402	1.444760	-0.002168	-0.000527	0.002079	3.519572	5.201182	1.224628	-0.152207	1.010001	0.685237	0.009030	0.006584	0.008512	2.239265	2.237991	0.003655	147.139867	131.390244	20.512611	0.458999	0.523283	0.058160	-0.542452	-0.491512	0.074670	-0.017189	-0.016185	0.038366	0.949978	1.862613	0.616295	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	27.210718	25.307402	1.444760	-0.152207	1.010001	0.685237	3.555445	3.555663	0.000142	4.190861	4.189403	0.001031	86.829788	86.234398	0.545757	4.810519	4.956271	0.084998	-3.364835	-3.372308	0.008619	0.000000	0.000000	0.000000	579.724915	579.724304	0.001456	0.002227	0.002228	0.000076	1530.979248	1758.930420	225.565033	0.730613	0.730184	0.000257
FTIR_000472.LAB	10/2/2024	18:28:58.744	28.013063	25.820591	1.397875	0.003019	-0.000180	0.002363	3.272047	4.821301	1.168103	1.705065	0.970776	0.624625	0.020712	0.006847	0.008936	2.242280	2.238281	0.003885	98.073717	127.805565	23.002403	0.550596	0.527494	0.058493	-0.567315	-0.494135	0.077028	-0.047875	-0.017131	0.039084	1.439137	1.844217	0.626893	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	28.013063	25.820591	1.397875	1.705065	0.970776	0.624625	3.555439	3.555616	0.000129	4.191018	4.189708	0.001011	86.909706	86.378258	0.510693	5.021704	4.952463	0.080583	-3.364835	-3.370770	0.008420	0.000000	0.000000	0.000000	579.725586	579.724609	0.001377	0.002114	0.002221	0.000083	2002.490356	1799.705078	229.408737	0.730655	0.730250	0.000287
FTIR_000473.LAB	10/2/2024	18:29:11.572	27.481921	26.202610	1.257264	-0.000630	-0.000066	0.002305	3.089850	4.464686	1.087314	1.052564	0.993170	0.622975	0.010777	0.006930	0.008972	2.241696	2.238862	0.003921	140.447321	127.846901	23.027174	0.502505	0.520966	0.057123	-0.410123	-0.483519	0.080857	-0.048373	-0.016590	0.038555	1.840484	1.728348	0.479441	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	27.481921	26.202610	1.257264	1.052564	0.993170	0.622975	3.555650	3.555608	0.000124	4.191123	4.190012	0.000922	86.749870	86.410225	0.524134	4.959387	4.961810	0.074629	-3.373626	-3.370549	0.008301	0.000000	0.000000	0.000000	579.724121	579.724609	0.001374	0.002248	0.002228	0.000081	1737.600464	1794.071899	230.256287	0.730897	0.730344	0.000331
FTIR_000474.LAB	10/2/2024	18:29:24.402	27.828611	26.578945	1.099778	0.002604	0.000473	0.002226	2.860396	4.140917	1.027280	1.609895	1.121361	0.602442	0.006473	0.007813	0.008372	2.241163	2.238790	0.003865	131.231608	127.465370	22.926012	0.568607	0.529775	0.056985	-0.448450	-0.477079	0.080825	-0.054324	-0.015421	0.037038	1.832955	1.691324	0.452221	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	27.828611	26.578945	1.099778	1.609895	1.121361	0.602442	3.555617	3.555595	0.000113	4.191406	4.190278	0.000900	85.710953	86.386246	0.552220	4.886684	4.956964	0.078049	-3.380220	-3.372088	0.008547	0.000000	0.000000	0.000000	579.725037	579.724609	0.001380	0.002245	0.002225	0.000080	1627.595215	1736.024780	182.509552	0.730769	0.730433	0.000311
FTIR_000475.LAB	10/2/2024	18:29:37.240	27.885819	26.864569	1.020743	0.002912	0.000817	0.002319	2.664662	3.826065	0.936262	0.714440	1.109156	0.610043	0.012212	0.009886	0.006150	2.240685	2.239121	0.003873	112.362668	131.186768	15.213227	0.626168	0.548777	0.053893	-0.527317	-0.488615	0.078703	-0.032922	-0.024755	0.025886	1.773582	1.637034	0.398189	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	27.885819	26.864569	1.020743	0.714440	1.109156	0.610043	3.555875	3.555617	0.000143	4.191617	4.190560	0.000823	86.470161	86.342293	0.522626	4.973235	4.961118	0.077659	-3.382418	-3.374506	0.007557	0.000000	0.000000	0.000000	579.724915	579.724487	0.001297	0.002242	0.002234	0.000075	1550.664185	1728.617798	188.918442	0.731046	0.730518	0.000352
FTIR_000476.LAB	10/2/2024	18:29:50.067	28.281312	27.180838	0.902826	0.003540	0.000794	0.002288	2.420624	3.527287	0.847745	0.404098	1.025602	0.646326	0.012220	0.009457	0.005775	2.236498	2.238425	0.003625	127.996577	130.331085	15.118178	0.575767	0.545812	0.051179	-0.346078	-0.464418	0.081868	-0.039218	-0.028985	0.024236	2.224782	1.675317	0.436628	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	28.281312	27.180838	0.902826	0.404098	1.025602	0.646326	3.555988	3.555665	0.000178	4.192156	4.190858	0.000805	86.550079	86.306335	0.490637	5.011318	4.954886	0.069721	-3.375824	-3.375605	0.006750	0.000000	0.000000	0.000000	579.726257	579.724976	0.000977	0.002246	0.002224	0.000064	1584.042603	1686.937256	166.877090	0.730853	0.730594	0.000332
FTIR_000477.LAB	10/2/2024	18:30:02.899	28.242468	27.443157	0.770010	0.001061	0.000777	0.002285	2.197504	3.238561	0.743642	2.155345	1.094237	0.729707	0.011444	0.010104	0.005576	2.238913	2.239199	0.002580	131.927869	130.889008	15.057708	0.482790	0.539998	0.054958	-0.355707	-0.453821	0.088825	-0.042254	-0.028076	0.023463	1.771480	1.634704	0.402251	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	28.242468	27.443157	0.770010	2.155345	1.094237	0.729707	3.555756	3.555666	0.000178	4.192490	4.191161	0.000790	86.789833	86.390244	0.494797	5.028628	4.955579	0.070489	-3.364835	-3.374506	0.007557	0.000000	0.000000	0.000000	579.726196	579.725098	0.001038	0.002229	0.002220	0.000062	1574.328247	1655.707031	154.085678	0.730948	0.730669	0.000317
FTIR_000478.LAB	10/2/2024	18:30:15.738	28.498008	27.704174	0.609972	0.000906	0.000779	0.002285	2.051378	2.988007	0.668381	2.272256	1.275752	0.777786	0.003303	0.010564	0.004645	2.238054	2.239400	0.002377	147.396154	131.360916	15.534601	0.504471	0.541430	0.053687	-0.597386	-0.459971	0.096900	-0.060566	-0.035738	0.019651	2.500761	1.682238	0.475050	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	28.498008	27.704174	0.609972	2.272256	1.275752	0.777786	3.555688	3.555667	0.000179	4.192584	4.191433	0.000762	86.150497	86.358284	0.499365	4.962849	4.958002	0.070257	-3.360440	-3.372088	0.007825	0.000000	0.000000	0.000000	579.725708	579.725403	0.000670	0.002271	0.002221	0.000063	1775.251831	1653.869873	152.358536	0.730606	0.730700	0.000291
FTIR_000479.LAB	10/2/2024	18:30:28.566	28.754124	27.888773	0.621520	-0.002103	0.000616	0.002437	2.062835	2.791596	0.615662	1.526821	1.254203	0.766324	0.001451	0.009493	0.005408	2.241110	2.239452	0.002412	120.083480	129.549911	15.704254	0.574469	0.538699	0.050898	-0.439843	-0.456753	0.096990	-0.106654	-0.046636	0.025536	2.285321	1.797333	0.466919	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	28.754124	27.888773	0.621520	1.526821	1.254203	0.766324	3.555541	3.555650	0.000182	4.192539	4.191644	0.000744	86.110535	86.410233	0.433344	5.122103	4.968735	0.086267	-3.362637	-3.370330	0.007770	0.000000	0.000000	0.000000	579.724854	579.725403	0.000695	0.002300	0.002222	0.000064	2056.219482	1710.770874	185.786697	0.730639	0.730703	0.000290
FTIR_000480.LAB	10/2/2024	18:30:41.396	29.035788	28.123180	0.558739	-0.003958	0.000518	0.002611	1.746604	2.588547	0.588773	-0.458537	1.082974	0.938412	0.007226	0.009485	0.005412	2.242042	2.240171	0.001909	84.538365	124.119766	20.721657	0.580242	0.542462	0.052582	-0.467504	-0.470218	0.086677	-0.076322	-0.052570	0.024762	1.674000	1.829248	0.443641	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	29.035788	28.123180	0.558739	-0.458537	1.082974	0.938412	3.555262	3.555626	0.000217	4.192674	4.191846	0.000718	86.709915	86.498138	0.389717	4.869373	4.964580	0.090268	-3.373626	-3.370330	0.007770	0.000000	0.000000	0.000000	579.724121	579.725159	0.000756	0.002246	0.002237	0.000048	1867.944336	1730.711670	191.367538	0.730941	0.730797	0.000162
FTIR_000481.LAB	10/2/2024	18:30:54.234	29.374528	28.339563	0.584501	-0.000688	0.000666	0.002480	1.469158	2.383506	0.585538	0.454411	1.143636	0.866550	0.009739	0.009556	0.005410	2.239745	2.240219	0.001889	85.101935	117.915970	22.291201	0.522346	0.548796	0.044624	-0.579643	-0.473937	0.090820	0.000193	-0.050832	0.027929	1.309807	1.865231	0.373440	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	29.374528	28.339563	0.584501	0.454411	1.143636	0.866550	3.555042	3.555586	0.000282	4.192759	4.192037	0.000679	85.551117	86.370262	0.470256	4.994008	4.982929	0.072341	-3.378022	-3.371648	0.007853	0.000000	0.000000	0.000000	579.726257	579.725281	0.000822	0.002183	0.002233	0.000051	1837.859253	1761.399658	180.050568	0.730544	0.730790	0.000171
FTIR_000482.LAB	10/2/2024	18:31:07.060	29.486699	28.486927	0.672221	-0.001020	0.000262	0.002382	1.399307	2.196232	0.569026	0.977458	1.070875	0.844436	0.011971	0.008682	0.003904	2.251284	2.241119	0.003975	103.817211	118.490334	21.791538	0.527493	0.546486	0.045115	-0.582273	-0.475432	0.092634	0.010413	-0.045003	0.034031	2.161898	1.937507	0.351083	191.028961	191.028946	0.000016	0.991676	0.991676	0.000000	29.486699	28.486927	0.672221	0.977458	1.070875	0.844436	3.554940	3.555536	0.000347	4.193203	4.192255	0.000666	86.590042	86.338303	0.439362	4.897070	4.970465	0.075582	-3.373626	-3.372527	0.007489	0.000000	0.000000	0.000000	579.724182	579.725098	0.000889	0.002235	0.002245	0.000030	1562.640503	1717.414673	167.927750	0.730884	0.730813	0.000167
